num_doc_cli,cod_tipo_doc_cli,cod_ejec_bco,num_doc_gte_inv,cod_gte_inv
3889097050542790356,1,7900962444141182806,795847288868382068,1063303585459641168
882873841798621866,1,7900962444141182806,795847288868382068,1063303585459641168
1882600481483001662,1,7900962444141182806,795847288868382068,1063303585459641168
5104586113590174869,1,7900962444141182806,795847288868382068,1063303585459641168
1386367920126833395,1,7900962444141182806,795847288868382068,1063303585459641168
1470700761639049287,1,7900962444141182806,795847288868382068,1063303585459641168
1595968948206722551,1,7900962444141182806,795847288868382068,1063303585459641168
2261978577841072561,1,7900962444141182806,795847288868382068,1063303585459641168
5087324869663542336,1,7900962444141182806,795847288868382068,1063303585459641168
8355249539710424544,1,8429714679285152792,1891523618544482936,8760413806532274548
2373041109389933903,1,8429714679285152792,1891523618544482936,8760413806532274548
5079415739004058910,1,8429714679285152792,1891523618544482936,8760413806532274548
4162683779984203304,2,8429714679285152792,1891523618544482936,8760413806532274548
8345938603755066778,1,8429714679285152792,1891523618544482936,8760413806532274548
3965601881324830659,1,8429714679285152792,1891523618544482936,8760413806532274548
3086132982482060443,1,8429714679285152792,1891523618544482936,8760413806532274548
5728464333757409415,1,8429714679285152792,1891523618544482936,8760413806532274548
3451257132304674328,1,8429714679285152792,1891523618544482936,8760413806532274548
961059950414823546,1,8429714679285152792,1891523618544482936,8760413806532274548
6078331785294735576,1,8429714679285152792,1891523618544482936,8760413806532274548
9074547892353090534,1,8429714679285152792,1891523618544482936,8760413806532274548
5324755541023523684,1,8429714679285152792,1891523618544482936,8760413806532274548
3395110513975948776,1,8429714679285152792,1891523618544482936,8760413806532274548
8758520522138795084,2,8429714679285152792,1891523618544482936,8760413806532274548
3658675141739927727,1,8429714679285152792,1891523618544482936,8760413806532274548
832323576605953500,1,8429714679285152792,1891523618544482936,8760413806532274548
3339832331336072449,1,8429714679285152792,1891523618544482936,8760413806532274548
8585910991561020191,1,8429714679285152792,1891523618544482936,8760413806532274548
7616672586849438878,1,8429714679285152792,1891523618544482936,8760413806532274548
5586515263741427228,1,8429714679285152792,1891523618544482936,8760413806532274548
8749845423790563305,1,8429714679285152792,1891523618544482936,8760413806532274548
3601694540364302871,1,8429714679285152792,1891523618544482936,8760413806532274548
8858373084896218632,1,8429714679285152792,1891523618544482936,8760413806532274548
174699155297102006,1,8429714679285152792,1891523618544482936,8760413806532274548
6428535824512113223,1,8429714679285152792,1891523618544482936,8760413806532274548
8148901047799696987,1,8429714679285152792,1891523618544482936,8760413806532274548
2510986430705843217,1,8429714679285152792,1891523618544482936,8760413806532274548
1926053637488880937,1,8429714679285152792,1891523618544482936,8760413806532274548
6412914808716242857,1,8429714679285152792,1891523618544482936,8760413806532274548
7628518141801922710,1,8429714679285152792,1891523618544482936,8760413806532274548
6567150704098823796,1,8429714679285152792,1891523618544482936,8760413806532274548
8946173229925555949,1,8429714679285152792,1891523618544482936,8760413806532274548
6071903277436695099,1,8429714679285152792,1891523618544482936,8760413806532274548
7962678764823863967,1,8429714679285152792,1891523618544482936,8760413806532274548
6683526412210272067,1,8429714679285152792,1891523618544482936,8760413806532274548
8309349787144341395,1,8429714679285152792,1891523618544482936,8760413806532274548
337157093684917890,1,8429714679285152792,1891523618544482936,8760413806532274548
1021245936853598730,1,8429714679285152792,1891523618544482936,8760413806532274548
1369948333662829614,1,8429714679285152792,1891523618544482936,8760413806532274548
6914470578093149511,1,8429714679285152792,1891523618544482936,8760413806532274548
4184664318521905243,1,8429714679285152792,1891523618544482936,8760413806532274548
6124884929571654198,1,8429714679285152792,1891523618544482936,8760413806532274548
4591519616696802787,1,8429714679285152792,1891523618544482936,8760413806532274548
2573537008222942172,1,8429714679285152792,1891523618544482936,8760413806532274548
5552204207440735048,1,8429714679285152792,1891523618544482936,8760413806532274548
5626499973636632191,1,8429714679285152792,1891523618544482936,8760413806532274548
2695616705877679078,1,8429714679285152792,1891523618544482936,8760413806532274548
6467304313649535883,1,8429714679285152792,1891523618544482936,8760413806532274548
7238296248360283735,1,8429714679285152792,1891523618544482936,8760413806532274548
3018121572136660460,1,8429714679285152792,1891523618544482936,8760413806532274548
8423716676423093894,1,8429714679285152792,1891523618544482936,8760413806532274548
3077187733250251445,1,8429714679285152792,1891523618544482936,8760413806532274548
4919403303314671078,1,8429714679285152792,1891523618544482936,8760413806532274548
92913827295598958,1,8429714679285152792,1891523618544482936,8760413806532274548
5642643119022765339,1,8429714679285152792,1891523618544482936,8760413806532274548
7198220237337173371,1,8429714679285152792,1891523618544482936,8760413806532274548
4370426894847405599,1,8429714679285152792,1891523618544482936,8760413806532274548
3617731601129489780,1,8429714679285152792,1891523618544482936,8760413806532274548
1284711577419667430,1,8429714679285152792,1891523618544482936,8760413806532274548
6369293059453028384,1,8429714679285152792,1891523618544482936,8760413806532274548
6540898374685127400,1,8429714679285152792,1891523618544482936,8760413806532274548
2564123226931790757,1,8429714679285152792,1891523618544482936,8760413806532274548
4467164177307442035,1,8429714679285152792,1891523618544482936,8760413806532274548
3704984897326712085,1,8429714679285152792,1891523618544482936,8760413806532274548
5941544244802236507,1,8429714679285152792,1891523618544482936,8760413806532274548
151638975145788344,1,8429714679285152792,1891523618544482936,8760413806532274548
1488453516434333088,1,8429714679285152792,1891523618544482936,8760413806532274548
7890055795126582268,1,8429714679285152792,1891523618544482936,8760413806532274548
7336630213233203212,1,8429714679285152792,1891523618544482936,8760413806532274548
3538414259989258057,1,8429714679285152792,1891523618544482936,8760413806532274548
3364436169072007585,1,8429714679285152792,1891523618544482936,8760413806532274548
8159671729488347860,1,8429714679285152792,1891523618544482936,8760413806532274548
35660215925930865,1,8429714679285152792,1891523618544482936,8760413806532274548
286635673695095852,1,8429714679285152792,1891523618544482936,8760413806532274548
4732300204119627607,1,8429714679285152792,1891523618544482936,8760413806532274548
6341578950017490824,1,8429714679285152792,1891523618544482936,8760413806532274548
5853860965939330583,1,8429714679285152792,1891523618544482936,8760413806532274548
3300780094263301637,1,8429714679285152792,1891523618544482936,8760413806532274548
9219093580132789315,1,8429714679285152792,1891523618544482936,8760413806532274548
1520775998417812922,1,8429714679285152792,1891523618544482936,8760413806532274548
551442569665191518,1,8429714679285152792,1891523618544482936,8760413806532274548
3132536997590323520,1,8429714679285152792,1891523618544482936,8760413806532274548
4093603193176132584,1,8429714679285152792,1891523618544482936,8760413806532274548
5557079252381930599,1,8429714679285152792,1891523618544482936,8760413806532274548
5757682465499176048,1,8429714679285152792,1891523618544482936,8760413806532274548
1556826477565061629,1,8429714679285152792,1891523618544482936,8760413806532274548
56867883531305861,1,8429714679285152792,1891523618544482936,8760413806532274548
5013280999581134468,1,8429714679285152792,1891523618544482936,8760413806532274548
7183650807792129816,1,8429714679285152792,1891523618544482936,8760413806532274548
9117742945176820058,1,8429714679285152792,1891523618544482936,8760413806532274548
7209789078173356007,1,8429714679285152792,1891523618544482936,8760413806532274548
9178621401421437371,1,8429714679285152792,1891523618544482936,8760413806532274548
274192576805946245,1,8429714679285152792,1891523618544482936,8760413806532274548
1079501855192748569,1,5892170775255593740,3387807761749756262,4588499334736968753
5984739924539420506,1,5892170775255593740,3387807761749756262,4588499334736968753
5823364526804052506,1,5892170775255593740,3387807761749756262,4588499334736968753
574002616810713383,1,5892170775255593740,3387807761749756262,4588499334736968753
1794314404758881282,1,5892170775255593740,3387807761749756262,4588499334736968753
8767211738205207601,1,5892170775255593740,3387807761749756262,4588499334736968753
2030219125566901742,1,5892170775255593740,3387807761749756262,4588499334736968753
3425531063181086057,1,5892170775255593740,3387807761749756262,4588499334736968753
4806255075109754432,1,5892170775255593740,3387807761749756262,4588499334736968753
3961874122947563127,1,5892170775255593740,3387807761749756262,4588499334736968753
3163642157767035248,1,5892170775255593740,3387807761749756262,4588499334736968753
9006125952455805241,1,5892170775255593740,3387807761749756262,4588499334736968753
4508842538182746524,1,5892170775255593740,3387807761749756262,4588499334736968753
2993255643943266425,1,5892170775255593740,3387807761749756262,4588499334736968753
604992945648774622,1,5892170775255593740,3387807761749756262,4588499334736968753
7202432368701983036,1,5892170775255593740,3387807761749756262,4588499334736968753
2209502841159667560,1,5892170775255593740,3387807761749756262,4588499334736968753
2770153594333645554,1,5892170775255593740,3387807761749756262,4588499334736968753
6793853174328618388,1,5892170775255593740,3387807761749756262,4588499334736968753
4365046789494925290,1,5892170775255593740,3387807761749756262,4588499334736968753
5528795549094161588,1,5892170775255593740,3387807761749756262,4588499334736968753
3151910402141932746,1,5892170775255593740,3387807761749756262,4588499334736968753
5882842518147474519,1,5892170775255593740,3387807761749756262,4588499334736968753
1202564167158894813,1,5892170775255593740,3387807761749756262,4588499334736968753
4477232002259767288,1,5892170775255593740,3387807761749756262,4588499334736968753
2381838995076734460,1,5892170775255593740,3387807761749756262,4588499334736968753
7721567734805469094,1,5892170775255593740,3387807761749756262,4588499334736968753
1596013334751185527,1,5892170775255593740,3387807761749756262,4588499334736968753
6134923954253681154,1,5892170775255593740,3387807761749756262,4588499334736968753
4287232215548949482,1,5892170775255593740,3387807761749756262,4588499334736968753
4225822737913963337,1,5892170775255593740,3387807761749756262,4588499334736968753
2627488752192637163,1,5892170775255593740,3387807761749756262,4588499334736968753
6884335748960352282,1,5892170775255593740,3387807761749756262,4588499334736968753
5709043691627536704,1,5892170775255593740,3387807761749756262,4588499334736968753
3189976103779121391,1,5892170775255593740,3387807761749756262,4588499334736968753
5644853856952110040,1,5892170775255593740,3387807761749756262,4588499334736968753
1505148609243555392,1,5892170775255593740,3387807761749756262,4588499334736968753
7321528395437420205,1,5892170775255593740,3387807761749756262,4588499334736968753
4192113064878166021,1,5892170775255593740,3387807761749756262,4588499334736968753
261645720453379905,1,5892170775255593740,3387807761749756262,4588499334736968753
8818394936819873409,1,5892170775255593740,3387807761749756262,4588499334736968753
5606069852049426478,1,5892170775255593740,3387807761749756262,4588499334736968753
7768775867893551562,1,5892170775255593740,3387807761749756262,4588499334736968753
9049344648196662805,1,5892170775255593740,3387807761749756262,4588499334736968753
3092775434263909882,1,5892170775255593740,3387807761749756262,4588499334736968753
6953034141088029673,1,5892170775255593740,3387807761749756262,4588499334736968753
4241643793612142624,1,5892170775255593740,3387807761749756262,4588499334736968753
3517186187621009844,1,4874584583284914536,3434611981978450147,5185903810255268653
2884682898753310666,1,4874584583284914536,3434611981978450147,5185903810255268653
8158092187388057543,1,4874584583284914536,3434611981978450147,5185903810255268653
3330811022117179183,1,4874584583284914536,3434611981978450147,5185903810255268653
2643424908582825105,1,4874584583284914536,3434611981978450147,5185903810255268653
2227069837307719182,1,4874584583284914536,3434611981978450147,5185903810255268653
3376538708412225494,1,4874584583284914536,3434611981978450147,5185903810255268653
6411955888340395489,1,4874584583284914536,3434611981978450147,5185903810255268653
4295824541349877452,1,4874584583284914536,3434611981978450147,5185903810255268653
3839370515631486276,1,4874584583284914536,3434611981978450147,5185903810255268653
6665721910549685061,1,4874584583284914536,3434611981978450147,5185903810255268653
9177840398314884614,1,4874584583284914536,3434611981978450147,5185903810255268653
5874735492991605549,1,4874584583284914536,3434611981978450147,5185903810255268653
3633174124241436679,1,4874584583284914536,3434611981978450147,5185903810255268653
2915168553968016106,1,4874584583284914536,3434611981978450147,5185903810255268653
7254473700748553471,1,4874584583284914536,3434611981978450147,5185903810255268653
4633800878718159062,1,4874584583284914536,3434611981978450147,5185903810255268653
8473570778362663118,1,4874584583284914536,3434611981978450147,5185903810255268653
7675487003397709019,1,4874584583284914536,3434611981978450147,5185903810255268653
8701104292918707857,1,4874584583284914536,3434611981978450147,5185903810255268653
3157175762421218636,1,4874584583284914536,3434611981978450147,5185903810255268653
4637523678731384785,1,4874584583284914536,3434611981978450147,5185903810255268653
2908802092549826589,1,4874584583284914536,3434611981978450147,5185903810255268653
4398937274392427150,1,4874584583284914536,3434611981978450147,5185903810255268653
6968382493782084975,1,4874584583284914536,3434611981978450147,5185903810255268653
3979572786789449754,1,4874584583284914536,3434611981978450147,5185903810255268653
3927541907842882793,1,4874584583284914536,3434611981978450147,5185903810255268653
201837004737186752,1,4874584583284914536,3434611981978450147,5185903810255268653
4073711494786664004,1,4874584583284914536,3434611981978450147,5185903810255268653
3361495580597014821,1,4874584583284914536,3434611981978450147,5185903810255268653
622263526553814526,1,4874584583284914536,3434611981978450147,5185903810255268653
391963776976871374,1,4874584583284914536,3434611981978450147,5185903810255268653
4988304350306260092,1,4874584583284914536,3434611981978450147,5185903810255268653
4071363866257808690,1,4874584583284914536,3434611981978450147,5185903810255268653
3294052155398250407,1,4874584583284914536,3434611981978450147,5185903810255268653
639568591345355793,1,4874584583284914536,3434611981978450147,5185903810255268653
7675416486118166759,1,4874584583284914536,3434611981978450147,5185903810255268653
8875832494537025591,1,4874584583284914536,3434611981978450147,5185903810255268653
5702883383719605027,1,4874584583284914536,3434611981978450147,5185903810255268653
8516997488599931647,1,4874584583284914536,3434611981978450147,5185903810255268653
8723404446881048542,1,4874584583284914536,3434611981978450147,5185903810255268653
9016991542720946780,1,4874584583284914536,3434611981978450147,5185903810255268653
8899725114115236487,1,4874584583284914536,3434611981978450147,5185903810255268653
9068635821649585458,1,4874584583284914536,3434611981978450147,5185903810255268653
7880768191987191940,1,4874584583284914536,3434611981978450147,5185903810255268653
1448858561397150150,1,4874584583284914536,3434611981978450147,5185903810255268653
510529904389975175,1,4874584583284914536,3434611981978450147,5185903810255268653
8958042088226809020,1,4874584583284914536,3434611981978450147,5185903810255268653
4027432480166733172,1,4874584583284914536,3434611981978450147,5185903810255268653
7299217180718425339,1,4874584583284914536,3434611981978450147,5185903810255268653
3080095661029190009,1,4874584583284914536,3434611981978450147,5185903810255268653
617558210328088278,1,4874584583284914536,3434611981978450147,5185903810255268653
4986656906012303590,1,3112304607454980347,4035831650893096308,2727520240940259531
7019050618775857589,1,3112304607454980347,4035831650893096308,2727520240940259531
7415719727164207135,1,3112304607454980347,4035831650893096308,2727520240940259531
7223817741890015803,1,3112304607454980347,4035831650893096308,2727520240940259531
6129971422548112544,1,3112304607454980347,4035831650893096308,2727520240940259531
2609043997132045437,1,3112304607454980347,4035831650893096308,2727520240940259531
2783431673654302455,1,3112304607454980347,4035831650893096308,2727520240940259531
8667789911596863987,1,3112304607454980347,4035831650893096308,2727520240940259531
7489901944602711510,1,3112304607454980347,4035831650893096308,2727520240940259531
6328118095198644319,1,3112304607454980347,4035831650893096308,2727520240940259531
607369249895857809,1,3112304607454980347,4035831650893096308,2727520240940259531
3228785093756676340,1,3112304607454980347,4035831650893096308,2727520240940259531
8539302156093931913,1,3112304607454980347,4035831650893096308,2727520240940259531
3872882566814193800,1,3112304607454980347,4035831650893096308,2727520240940259531
2548445294368202249,1,3112304607454980347,4035831650893096308,2727520240940259531
7847841727367845511,1,3112304607454980347,4035831650893096308,2727520240940259531
8641512608635734383,1,3112304607454980347,4035831650893096308,2727520240940259531
6374172930053263764,1,3112304607454980347,4035831650893096308,2727520240940259531
4561236951595594277,1,3112304607454980347,4035831650893096308,2727520240940259531
5529295124131386510,1,3112304607454980347,4035831650893096308,2727520240940259531
6462601324108480487,1,3112304607454980347,4035831650893096308,2727520240940259531
2071767174191385959,1,3112304607454980347,4035831650893096308,2727520240940259531
97095639918858268,1,3112304607454980347,4035831650893096308,2727520240940259531
4333618746514295784,2,3112304607454980347,4035831650893096308,2727520240940259531
5094156981522600166,1,3112304607454980347,4035831650893096308,2727520240940259531
295168822528922635,1,3112304607454980347,4035831650893096308,2727520240940259531
1021014062980804090,1,3112304607454980347,4035831650893096308,2727520240940259531
4593926279088494013,1,3112304607454980347,4035831650893096308,2727520240940259531
5335713452362535945,1,3112304607454980347,4035831650893096308,2727520240940259531
4685771710025591565,1,3112304607454980347,4035831650893096308,2727520240940259531
5335483733603174984,1,3112304607454980347,4035831650893096308,2727520240940259531
3361300586371752570,1,3112304607454980347,4035831650893096308,2727520240940259531
3494612440685592940,1,3112304607454980347,4035831650893096308,2727520240940259531
4220004498219453655,1,3112304607454980347,4035831650893096308,2727520240940259531
5631649680462450688,1,3112304607454980347,4035831650893096308,2727520240940259531
5125958252459131667,1,3112304607454980347,4035831650893096308,2727520240940259531
3258726202403376189,1,3112304607454980347,4035831650893096308,2727520240940259531
1383733805377795512,1,3112304607454980347,4035831650893096308,2727520240940259531
6788336611421456050,1,3112304607454980347,4035831650893096308,2727520240940259531
82418759120654745,1,3112304607454980347,4035831650893096308,2727520240940259531
1865840312873276886,1,3112304607454980347,4035831650893096308,2727520240940259531
7181018967024408719,1,3112304607454980347,4035831650893096308,2727520240940259531
6598276043641637633,1,3112304607454980347,4035831650893096308,2727520240940259531
3971312800469415215,1,3112304607454980347,4035831650893096308,2727520240940259531
7041996841122243728,1,3112304607454980347,4035831650893096308,2727520240940259531
5881067011218911429,1,3112304607454980347,4035831650893096308,2727520240940259531
5742630612731512582,1,3112304607454980347,4035831650893096308,2727520240940259531
4269299943826083386,1,3112304607454980347,4035831650893096308,2727520240940259531
2280387591196936769,1,3112304607454980347,4035831650893096308,2727520240940259531
2666264558189122547,1,3112304607454980347,4035831650893096308,2727520240940259531
980061508851723785,1,3112304607454980347,4035831650893096308,2727520240940259531
7102154574815605891,1,3112304607454980347,4035831650893096308,2727520240940259531
8258716606585898051,1,3112304607454980347,4035831650893096308,2727520240940259531
8860962008032241612,1,3112304607454980347,4035831650893096308,2727520240940259531
4907033057405458199,1,3112304607454980347,4035831650893096308,2727520240940259531
2368051844402245403,1,3112304607454980347,4035831650893096308,2727520240940259531
2178517551107990155,1,3112304607454980347,4035831650893096308,2727520240940259531
867245528043883195,1,3112304607454980347,4035831650893096308,2727520240940259531
3129728307668407259,1,3112304607454980347,4035831650893096308,2727520240940259531
8906224205451851605,1,3112304607454980347,4035831650893096308,2727520240940259531
4087167171570501770,1,3112304607454980347,4035831650893096308,2727520240940259531
4238247236013861957,1,3112304607454980347,4035831650893096308,2727520240940259531
4148775521925489524,1,4478779165644690268,5244890597619006213,7572336283602771689
9142244104869738309,1,4478779165644690268,5244890597619006213,7572336283602771689
8934567146239642992,1,4478779165644690268,5244890597619006213,7572336283602771689
6793891686462916366,1,4478779165644690268,5244890597619006213,7572336283602771689
2502453846561943735,1,4478779165644690268,5244890597619006213,7572336283602771689
2713720896546831076,1,4478779165644690268,5244890597619006213,7572336283602771689
7097372021015835496,1,4478779165644690268,5244890597619006213,7572336283602771689
2825561869575298494,1,4478779165644690268,5244890597619006213,7572336283602771689
1683147871146352043,1,4478779165644690268,5244890597619006213,7572336283602771689
5671821963330076839,1,4478779165644690268,5244890597619006213,7572336283602771689
2221071779960593828,1,4478779165644690268,5244890597619006213,7572336283602771689
5698966717390686825,1,4478779165644690268,5244890597619006213,7572336283602771689
1661078166223934352,1,4478779165644690268,5244890597619006213,7572336283602771689
8813944768969318695,1,4478779165644690268,5244890597619006213,7572336283602771689
1793393727664009101,1,4478779165644690268,5244890597619006213,7572336283602771689
1566350312168993231,1,4478779165644690268,5244890597619006213,7572336283602771689
8720731411519835614,1,4478779165644690268,5244890597619006213,7572336283602771689
2034560780567441937,1,4478779165644690268,5244890597619006213,7572336283602771689
8220878172056085223,1,4478779165644690268,5244890597619006213,7572336283602771689
3365423738889845783,2,4478779165644690268,5244890597619006213,7572336283602771689
5882108269261017190,1,4478779165644690268,5244890597619006213,7572336283602771689
1293431385691570247,1,4478779165644690268,5244890597619006213,7572336283602771689
1546950793539387392,1,4478779165644690268,5244890597619006213,7572336283602771689
2646309078139665653,1,4478779165644690268,5244890597619006213,7572336283602771689
6100127192752744331,1,4478779165644690268,5244890597619006213,7572336283602771689
8274721387098694862,1,4478779165644690268,5244890597619006213,7572336283602771689
244363333351154450,1,4478779165644690268,5244890597619006213,7572336283602771689
2345335009609502379,1,4478779165644690268,5244890597619006213,7572336283602771689
7459812563021399606,1,4478779165644690268,5244890597619006213,7572336283602771689
3332732656157108686,1,4478779165644690268,5244890597619006213,7572336283602771689
1640506920158798051,1,4478779165644690268,5244890597619006213,7572336283602771689
9093764865950931740,1,4478779165644690268,5244890597619006213,7572336283602771689
1542754473500659269,1,4478779165644690268,5244890597619006213,7572336283602771689
2594009140232496893,1,4478779165644690268,5244890597619006213,7572336283602771689
4989539571659067165,1,4478779165644690268,5244890597619006213,7572336283602771689
5474220990899621615,1,4478779165644690268,5244890597619006213,7572336283602771689
6683159760300520442,1,4478779165644690268,5244890597619006213,7572336283602771689
988025010714980623,1,4478779165644690268,5244890597619006213,7572336283602771689
8933936063913339170,1,4478779165644690268,5244890597619006213,7572336283602771689
9217440659822924556,1,4478779165644690268,5244890597619006213,7572336283602771689
8423350655801781583,1,4478779165644690268,5244890597619006213,7572336283602771689
6773777973980618653,1,4478779165644690268,5244890597619006213,7572336283602771689
6470819153625624835,1,4478779165644690268,5244890597619006213,7572336283602771689
1398035833229260774,1,4478779165644690268,5244890597619006213,7572336283602771689
5389439989187272744,1,4478779165644690268,5244890597619006213,7572336283602771689
2293506794885724407,1,4478779165644690268,5244890597619006213,7572336283602771689
7715986263024842873,1,4478779165644690268,5244890597619006213,7572336283602771689
7141208595282007667,1,4478779165644690268,5244890597619006213,7572336283602771689
4611751730820390688,1,4478779165644690268,5244890597619006213,7572336283602771689
5199155318485149266,1,4478779165644690268,5244890597619006213,7572336283602771689
8468529044144388069,1,4478779165644690268,5244890597619006213,7572336283602771689
468296688204779614,1,4478779165644690268,5244890597619006213,7572336283602771689
985583851625133591,1,4478779165644690268,5244890597619006213,7572336283602771689
7361553977988274397,1,4478779165644690268,5244890597619006213,7572336283602771689
8565701948279283749,1,4478779165644690268,5244890597619006213,7572336283602771689
1894322153082616690,1,4478779165644690268,5244890597619006213,7572336283602771689
7973016773237625309,1,4478779165644690268,5244890597619006213,7572336283602771689
6486979024530925909,1,4478779165644690268,5244890597619006213,7572336283602771689
7404526748786692482,1,4478779165644690268,5244890597619006213,7572336283602771689
6258465312417414540,1,4478779165644690268,5244890597619006213,7572336283602771689
218749593811229795,1,4478779165644690268,5244890597619006213,7572336283602771689
2927896677652445091,1,4478779165644690268,5244890597619006213,7572336283602771689
2822344936100662099,1,4478779165644690268,5244890597619006213,7572336283602771689
6177592791037149046,1,4478779165644690268,5244890597619006213,7572336283602771689
5208026733886675178,1,4478779165644690268,5244890597619006213,7572336283602771689
2943684781610448708,1,4478779165644690268,5244890597619006213,7572336283602771689
5220596035570483013,1,4478779165644690268,5244890597619006213,7572336283602771689
5096319093404436789,1,4478779165644690268,5244890597619006213,7572336283602771689
7994906645411340782,1,4478779165644690268,5244890597619006213,7572336283602771689
665291232797900196,1,4478779165644690268,5244890597619006213,7572336283602771689
9173639058578107138,1,9020584028465370862,8588671355042849336,6994591560675612489
7339282425957057359,1,9020584028465370862,8588671355042849336,6994591560675612489
3617237688590254239,1,9020584028465370862,8588671355042849336,6994591560675612489
7428629342147757953,1,9020584028465370862,8588671355042849336,6994591560675612489
6254294877919618023,1,9020584028465370862,8588671355042849336,6994591560675612489
4970134330020571202,1,9020584028465370862,8588671355042849336,6994591560675612489
9014431432264418577,1,9020584028465370862,8588671355042849336,6994591560675612489
5577029975675127947,1,9020584028465370862,8588671355042849336,6994591560675612489
47392089332016004,1,9020584028465370862,8588671355042849336,6994591560675612489
8768581149941302141,1,9020584028465370862,8588671355042849336,6994591560675612489
452439309426425492,1,9020584028465370862,8588671355042849336,6994591560675612489
8241817892934281071,1,9020584028465370862,8588671355042849336,6994591560675612489
9205413905266911331,1,9020584028465370862,8588671355042849336,6994591560675612489
1767127816206759251,1,9020584028465370862,8588671355042849336,6994591560675612489
48853038908687101,1,9020584028465370862,8588671355042849336,6994591560675612489
5104172288852035475,1,9020584028465370862,8588671355042849336,6994591560675612489
8102039839685833915,3,9020584028465370862,8588671355042849336,6994591560675612489
4260367606342856829,1,9020584028465370862,8588671355042849336,6994591560675612489
8039785472921023062,3,9020584028465370862,8588671355042849336,6994591560675612489
883231488978735798,1,9020584028465370862,8588671355042849336,6994591560675612489
960982589607042508,1,9020584028465370862,8588671355042849336,6994591560675612489
1941149890674672045,2,9020584028465370862,8588671355042849336,6994591560675612489
2422973729061468228,1,9020584028465370862,8588671355042849336,6994591560675612489
6685103584991674744,3,9020584028465370862,8588671355042849336,6994591560675612489
3110370067245611606,1,9020584028465370862,8588671355042849336,6994591560675612489
2056070150905174304,1,9020584028465370862,8588671355042849336,6994591560675612489
4668150857788535544,3,9020584028465370862,8588671355042849336,6994591560675612489
2715988546635203623,1,9020584028465370862,8588671355042849336,6994591560675612489
7113967127450751598,1,9020584028465370862,8588671355042849336,6994591560675612489
4121124907717532787,1,9020584028465370862,8588671355042849336,6994591560675612489
6524386768622249307,1,9020584028465370862,8588671355042849336,6994591560675612489
3900669798563424266,1,9020584028465370862,8588671355042849336,6994591560675612489
53196291355342956,1,9020584028465370862,8588671355042849336,6994591560675612489
372698080895089057,1,9020584028465370862,8588671355042849336,6994591560675612489
1281054520343306846,1,9020584028465370862,8588671355042849336,6994591560675612489
2477488205976369677,1,9020584028465370862,8588671355042849336,6994591560675612489
55353310992502888,1,9020584028465370862,8588671355042849336,6994591560675612489
1305178269899111856,1,9020584028465370862,8588671355042849336,6994591560675612489
364310865143636209,1,9020584028465370862,8588671355042849336,6994591560675612489
5653379090649598434,1,9020584028465370862,8588671355042849336,6994591560675612489
359587913286031318,3,9020584028465370862,8588671355042849336,6994591560675612489
4639368607767522706,1,9020584028465370862,8588671355042849336,6994591560675612489
6756073036043110155,1,9020584028465370862,8588671355042849336,6994591560675612489
4584606376093228846,4,9020584028465370862,8588671355042849336,6994591560675612489
4393168066804137015,1,9020584028465370862,8588671355042849336,6994591560675612489
4049267461571224927,1,9020584028465370862,8588671355042849336,6994591560675612489
3767517072182627012,3,9020584028465370862,8588671355042849336,6994591560675612489
2807872236534397935,2,9020584028465370862,8588671355042849336,6994591560675612489
6639100492540940428,1,9020584028465370862,8588671355042849336,6994591560675612489
4317901356361852163,1,9020584028465370862,8588671355042849336,6994591560675612489
8361303779894299326,1,1155375849062156698,1263041317332062711,5233438259559169896
2174454411216207642,1,1155375849062156698,1263041317332062711,5233438259559169896
1204338986287659551,1,1155375849062156698,1263041317332062711,5233438259559169896
3811999560496054665,1,1155375849062156698,1263041317332062711,5233438259559169896
6919296777448037644,1,1155375849062156698,1263041317332062711,5233438259559169896
1648799577866071515,1,1155375849062156698,1263041317332062711,5233438259559169896
6268498137558980522,1,1155375849062156698,1263041317332062711,5233438259559169896
3308692681052027827,1,1155375849062156698,1263041317332062711,5233438259559169896
720312295635772376,1,1155375849062156698,1263041317332062711,5233438259559169896
1809792830769238806,1,1155375849062156698,1263041317332062711,5233438259559169896
588532564946688504,1,1155375849062156698,1263041317332062711,5233438259559169896
1673712291971514215,1,1155375849062156698,1263041317332062711,5233438259559169896
3095648271641169737,1,1155375849062156698,1263041317332062711,5233438259559169896
2804237416808056506,1,1155375849062156698,1263041317332062711,5233438259559169896
5889473175689018623,1,1155375849062156698,1263041317332062711,5233438259559169896
6726192705211938594,1,1155375849062156698,1263041317332062711,5233438259559169896
6827987747094886652,1,1155375849062156698,1263041317332062711,5233438259559169896
2106808589253056103,1,1155375849062156698,1263041317332062711,5233438259559169896
4452650196747709899,1,1155375849062156698,1263041317332062711,5233438259559169896
4293398409285377384,1,1155375849062156698,1263041317332062711,5233438259559169896
8252347992892774,1,1155375849062156698,1263041317332062711,5233438259559169896
8572907793946599511,1,1155375849062156698,1263041317332062711,5233438259559169896
5831899109703558252,1,1155375849062156698,1263041317332062711,5233438259559169896
5942289131689451872,1,1155375849062156698,1263041317332062711,5233438259559169896
2613486518859280518,1,1155375849062156698,1263041317332062711,5233438259559169896
8099088554905575298,1,1155375849062156698,1263041317332062711,5233438259559169896
53967384793985203,1,1155375849062156698,1263041317332062711,5233438259559169896
